stockist_code,year,month,month_label,pdf_file_count,total_pages,single_page_pdf_count,multi_page_pdf_count,unreadable_pdf_count,page_1_count,page_2_count,page_3_count,page_4_plus_count,max_pages_in_a_pdf,avg_pages_per_pdf
10029050,2026,3,2026-03,7,14,0,7,0,0,7,0,0,2,2.0
10029079,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10029079,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10029080,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10029115,2026,1,2026-01,14,14,14,0,0,14,0,0,0,1,1.0
10029115,2026,2,2026-02,27,27,27,0,0,27,0,0,0,1,1.0
10029115,2026,3,2026-03,15,22,13,2,0,13,0,1,1,6,1.47
10029180,2025,12,2025-12,2,3,1,1,0,1,1,0,0,2,1.5
10029180,2026,1,2026-01,5,38,1,4,0,1,1,1,2,23,7.6
10029180,2026,2,2026-02,8,107,0,8,0,0,1,0,7,23,13.38
10029181,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10029181,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10029181,2026,2,2026-02,3,3,3,0,0,3,0,0,0,1,1.0
10029181,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10029254,2025,12,2025-12,1,1311,0,1,0,0,0,0,1,1311,1311.0
10029254,2026,1,2026-01,1,1311,0,1,0,0,0,0,1,1311,1311.0
10029254,2026,2,2026-02,1,1311,0,1,0,0,0,0,1,1311,1311.0
10029254,2026,3,2026-03,1,1311,0,1,0,0,0,0,1,1311,1311.0
10029273,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10029273,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10029273,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10029273,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10029307,2025,12,2025-12,2,4,0,2,0,0,2,0,0,2,2.0
10029307,2026,2,2026-02,1,14,0,1,0,0,0,0,1,14,14.0
10029336,2025,12,2025-12,1,8,0,1,0,0,0,0,1,8,8.0
10029336,2026,2,2026-02,2,7,1,1,0,1,0,0,1,6,3.5
10029341,2025,12,2025-12,2,36,0,2,0,0,0,0,2,18,18.0
10029342,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10029393,2026,2,2026-02,2,4,1,1,0,1,0,1,0,3,2.0
10029393,2026,3,2026-03,6,14,0,6,0,0,4,2,0,3,2.33
10029479,2025,12,2025-12,2,8,0,2,0,0,0,0,2,4,4.0
10029479,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10029479,2026,3,2026-03,2,8,0,2,0,0,0,0,2,4,4.0
10029504,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10029522,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10029540,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10029540,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10029618,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10029622,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10029622,2026,2,2026-02,2,8,0,2,0,0,0,0,2,4,4.0
10029634,2026,2,2026-02,2,6,0,2,0,0,1,0,1,4,3.0
10029634,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10029642,2025,12,2025-12,1,12,0,1,0,0,0,0,1,12,12.0
10029642,2026,1,2026-01,5,60,0,5,0,0,0,0,5,12,12.0
10029642,2026,2,2026-02,6,69,0,6,0,0,0,0,6,12,11.5
10029642,2026,3,2026-03,3,53,0,3,0,0,0,0,3,29,17.67
10029673,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10029673,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10029673,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10029673,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10029675,2026,3,2026-03,2,6,0,2,0,0,0,2,0,3,3.0
10029677,2026,1,2026-01,1,16,0,1,0,0,0,0,1,16,16.0
10029677,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10029677,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10029688,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10029688,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10029688,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10029695,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10029695,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10029695,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10029695,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10029707,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10029722,2026,2,2026-02,1,7,0,1,0,0,0,0,1,7,7.0
10029722,2026,3,2026-03,1,7,0,1,0,0,0,0,1,7,7.0
10029743,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10029743,2026,1,2026-01,2,9,1,1,0,1,0,0,1,8,4.5
10029743,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10029749,2025,12,2025-12,15,18,12,3,0,12,3,0,0,2,1.2
10029749,2026,1,2026-01,12,23,8,4,0,8,2,0,2,7,1.92
10029749,2026,2,2026-02,20,41,13,7,0,13,3,0,4,7,2.05
10029749,2026,3,2026-03,7,18,3,4,0,3,2,0,2,7,2.57
10029774,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10029774,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10029774,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10029774,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10029795,2026,2,2026-02,2,10,0,2,0,0,0,1,1,7,5.0
10029808,2025,12,2025-12,1,6,0,1,0,0,0,0,1,6,6.0
10029809,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10029831,2026,2,2026-02,2,5,0,2,0,0,1,1,0,3,2.5
10029887,2025,12,2025-12,11,11,11,0,0,11,0,0,0,1,1.0
10029887,2026,1,2026-01,23,32,21,2,0,21,0,0,2,6,1.39
10029887,2026,2,2026-02,25,25,25,0,0,25,0,0,0,1,1.0
10029887,2026,3,2026-03,10,12,9,1,0,9,0,1,0,3,1.2
10029892,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10029892,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10029934,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10029934,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10029934,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10029934,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10029953,2025,12,2025-12,4,16,1,3,0,1,0,1,2,8,4.0
10029953,2026,1,2026-01,3,12,1,2,0,1,0,1,1,8,4.0
10029953,2026,2,2026-02,4,22,0,4,0,0,0,2,2,8,5.5
10029953,2026,3,2026-03,2,11,0,2,0,0,0,1,1,8,5.5
10030088,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10030088,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10030088,2026,2,2026-02,2,3,1,1,0,1,1,0,0,2,1.5
10030088,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10030117,2025,12,2025-12,2,2,2,0,0,2,0,0,0,1,1.0
10030160,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10030160,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10030203,2026,3,2026-03,3,8,2,1,0,2,0,0,1,6,2.67
10030204,2026,1,2026-01,2,9,0,2,0,0,1,0,1,7,4.5
10030204,2026,2,2026-02,3,18,0,3,0,0,0,0,3,7,6.0
10030204,2026,3,2026-03,2,14,0,2,0,0,0,0,2,7,7.0
10030233,2025,12,2025-12,2,2,2,0,0,2,0,0,0,1,1.0
10030235,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10030255,2026,1,2026-01,3,27,0,3,0,0,1,0,2,17,9.0
10030259,2026,2,2026-02,4,4,4,0,0,4,0,0,0,1,1.0
10030259,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10030262,2026,1,2026-01,3,3,3,0,0,3,0,0,0,1,1.0
10030262,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10030267,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10030273,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10030273,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10030330,2026,1,2026-01,2,8,0,2,0,0,0,0,2,4,4.0
10030330,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10030338,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10030372,2025,12,2025-12,2,2,2,0,0,2,0,0,0,1,1.0
10030383,2026,3,2026-03,2,16,0,2,0,0,0,1,1,13,8.0
10030413,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10030413,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10030413,2026,2,2026-02,2,4,0,2,0,0,2,0,0,2,2.0
10030417,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10030441,2026,1,2026-01,1,10,0,1,0,0,0,0,1,10,10.0
10030441,2026,2,2026-02,1,11,0,1,0,0,0,0,1,11,11.0
10030441,2026,3,2026-03,1,7,0,1,0,0,0,0,1,7,7.0
10030455,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10030455,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10030475,2026,2,2026-02,2,40,0,2,0,0,0,0,2,28,20.0
10030504,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10030504,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10030525,2025,12,2025-12,5,24,1,4,0,1,2,0,2,15,4.8
10030525,2026,3,2026-03,12,15,9,3,0,9,3,0,0,2,1.25
10030563,2025,12,2025-12,3,3,3,0,0,3,0,0,0,1,1.0
10030563,2026,1,2026-01,6,6,6,0,0,6,0,0,0,1,1.0
10030563,2026,2,2026-02,4,4,4,0,0,4,0,0,0,1,1.0
10030563,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10030658,2026,1,2026-01,2,10,0,2,0,0,0,1,1,7,5.0
10030658,2026,3,2026-03,2,11,0,2,0,0,0,0,2,7,5.5
10030673,2026,2,2026-02,3,3,3,0,0,3,0,0,0,1,1.0
10030738,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10030738,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10030769,2026,1,2026-01,3,27,0,3,0,0,0,1,2,15,9.0
10030769,2026,2,2026-02,3,7,1,2,0,1,0,2,0,3,2.33
10030803,2025,12,2025-12,1,23,0,1,0,0,0,0,1,23,23.0
10030803,2026,1,2026-01,3,48,2,1,0,2,0,0,1,46,16.0
10030803,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10030827,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10030846,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10030858,2026,1,2026-01,1,9,0,1,0,0,0,0,1,9,9.0
10030858,2026,2,2026-02,2,19,0,2,0,0,0,0,2,14,9.5
10030866,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10030866,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10030884,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10030900,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10030905,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10030954,2025,12,2025-12,2,9,0,2,0,0,0,1,1,6,4.5
10030954,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10031010,2025,12,2025-12,5,5,5,0,0,5,0,0,0,1,1.0
10031010,2026,1,2026-01,28,28,28,0,0,28,0,0,0,1,1.0
10031010,2026,2,2026-02,17,17,17,0,0,17,0,0,0,1,1.0
10031010,2026,3,2026-03,15,15,15,0,0,15,0,0,0,1,1.0
10031013,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10031025,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10031028,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10031049,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10031049,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10031158,2025,12,2025-12,2,2,2,0,0,2,0,0,0,1,1.0
10031160,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10031166,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10031166,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10031169,2025,12,2025-12,1,14,0,1,0,0,0,0,1,14,14.0
10031169,2026,1,2026-01,1,11,0,1,0,0,0,0,1,11,11.0
10031169,2026,2,2026-02,2,28,0,2,0,0,0,0,2,14,14.0
10031178,2026,1,2026-01,1,5,0,1,0,0,0,0,1,5,5.0
10031178,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10031181,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10031244,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10031244,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10031244,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10031249,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10031249,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10031306,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10031306,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10031310,2026,3,2026-03,1,6,0,1,0,0,0,0,1,6,6.0
10031330,2026,2,2026-02,9,9,9,0,0,9,0,0,0,1,1.0
10031352,2025,12,2025-12,2,20,0,2,0,0,0,0,2,13,10.0
10031352,2026,1,2026-01,1,13,0,1,0,0,0,0,1,13,13.0
10031352,2026,2,2026-02,1,13,0,1,0,0,0,0,1,13,13.0
10031396,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10031396,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10031396,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10031420,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10031420,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10031420,2026,2,2026-02,2,12,0,2,0,0,0,1,1,9,6.0
10031456,2026,1,2026-01,13,13,13,0,0,13,0,0,0,1,1.0
10031456,2026,2,2026-02,48,49,47,1,0,47,1,0,0,2,1.02
10031456,2026,3,2026-03,14,14,14,0,0,14,0,0,0,1,1.0
10031457,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10031488,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10031488,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10031488,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10031488,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10031515,2026,1,2026-01,1,14,0,1,0,0,0,0,1,14,14.0
10031533,2025,12,2025-12,2,2,2,0,0,2,0,0,0,1,1.0
10031533,2026,1,2026-01,5,5,5,0,0,5,0,0,0,1,1.0
10031533,2026,2,2026-02,5,5,5,0,0,5,0,0,0,1,1.0
10031534,2025,12,2025-12,4,16,0,4,0,0,0,2,2,5,4.0
10031534,2026,1,2026-01,2,8,0,2,0,0,0,1,1,5,4.0
10031534,2026,3,2026-03,2,8,0,2,0,0,0,1,1,5,4.0
10031590,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10031601,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10031601,2026,1,2026-01,2,13,0,2,0,0,0,0,2,7,6.5
10031601,2026,2,2026-02,1,7,0,1,0,0,0,0,1,7,7.0
10031606,2025,12,2025-12,1,8,0,1,0,0,0,0,1,8,8.0
10031606,2026,1,2026-01,1,8,0,1,0,0,0,0,1,8,8.0
10031633,2026,2,2026-02,2,10,0,2,0,0,0,0,2,5,5.0
10031653,2025,12,2025-12,2,2,2,0,0,2,0,0,0,1,1.0
10031653,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10031654,2026,1,2026-01,4,13,3,1,0,3,0,0,1,10,3.25
10031654,2026,2,2026-02,2,3,1,1,0,1,1,0,0,2,1.5
10031666,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10031670,2026,2,2026-02,2,8,0,2,0,0,1,0,1,6,4.0
10031686,2026,2,2026-02,2,47,0,2,0,0,0,0,2,31,23.5
10031717,2026,2,2026-02,15,44,10,5,0,10,0,1,4,12,2.93
10031717,2026,3,2026-03,15,15,15,0,0,15,0,0,0,1,1.0
10031748,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10031773,2025,12,2025-12,2,43,0,2,0,0,0,0,2,33,21.5
10031773,2026,1,2026-01,1,33,0,1,0,0,0,0,1,33,33.0
10031773,2026,2,2026-02,1,33,0,1,0,0,0,0,1,33,33.0
10031773,2026,3,2026-03,2,41,0,2,0,0,0,0,2,31,20.5
10031793,2026,1,2026-01,2,15,0,2,0,0,0,1,1,12,7.5
10031793,2026,2,2026-02,2,16,0,2,0,0,0,1,1,13,8.0
10031793,2026,3,2026-03,3,17,1,2,0,1,0,1,1,13,5.67
10031800,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10031800,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10031813,2025,12,2025-12,8,8,8,0,0,8,0,0,0,1,1.0
10031813,2026,1,2026-01,7,7,7,0,0,7,0,0,0,1,1.0
10031813,2026,2,2026-02,8,8,8,0,0,8,0,0,0,1,1.0
10031828,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10031875,2026,3,2026-03,1,6,0,1,0,0,0,0,1,6,6.0
10031892,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10031907,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10031907,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10031968,2025,12,2025-12,19,47,10,9,0,10,3,2,4,9,2.47
10031968,2026,1,2026-01,13,13,13,0,0,13,0,0,0,1,1.0
10031968,2026,2,2026-02,24,56,14,10,0,14,3,4,3,11,2.33
10031968,2026,3,2026-03,39,67,30,9,0,30,2,4,3,9,1.72
10031998,2025,12,2025-12,2,3,1,1,0,1,1,0,0,2,1.5
10031998,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10032001,2025,12,2025-12,2,4,0,2,0,0,2,0,0,2,2.0
10032001,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10032001,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10032025,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10032025,2026,1,2026-01,11,19,9,2,0,9,0,0,2,5,1.73
10032025,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10032030,2025,12,2025-12,2,14,1,1,0,1,0,0,1,13,7.0
10032030,2026,1,2026-01,1,17,0,1,0,0,0,0,1,17,17.0
10032030,2026,2,2026-02,1,17,0,1,0,0,0,0,1,17,17.0
10032049,2026,2,2026-02,4,4,4,0,0,4,0,0,0,1,1.0
10032049,2026,3,2026-03,2,5,1,1,0,1,0,0,1,4,2.5
10032050,2026,2,2026-02,1,7,0,1,0,0,0,0,1,7,7.0
10032050,2026,3,2026-03,1,7,0,1,0,0,0,0,1,7,7.0
10032051,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10032062,2025,12,2025-12,4,8,2,2,0,2,0,2,0,3,2.0
10032062,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10032062,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10032071,2025,12,2025-12,2,8,0,2,0,0,0,0,2,4,4.0
10032071,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10032081,2025,12,2025-12,10,30,0,10,0,0,0,10,0,3,3.0
10032081,2026,1,2026-01,8,24,0,8,0,0,0,8,0,3,3.0
10032081,2026,2,2026-02,7,21,0,7,0,0,0,7,0,3,3.0
10032081,2026,3,2026-03,4,12,0,4,0,0,0,4,0,3,3.0
10032101,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10032101,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10032153,2026,1,2026-01,1,6,0,1,0,0,0,0,1,6,6.0
10032178,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10032178,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10032190,2025,12,2025-12,11,11,11,0,0,11,0,0,0,1,1.0
10032190,2026,1,2026-01,10,10,10,0,0,10,0,0,0,1,1.0
10032190,2026,2,2026-02,10,10,10,0,0,10,0,0,0,1,1.0
10032190,2026,3,2026-03,10,10,10,0,0,10,0,0,0,1,1.0
10032192,2025,12,2025-12,4,16,0,4,0,0,0,0,4,4,4.0
10032192,2026,1,2026-01,5,20,0,5,0,0,0,0,5,4,4.0
10032192,2026,2,2026-02,5,15,0,5,0,0,0,5,0,3,3.0
10032192,2026,3,2026-03,2,6,0,2,0,0,0,2,0,3,3.0
10032208,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10032272,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10032272,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10032272,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10032272,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10032275,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10032299,2025,12,2025-12,6,8,5,1,0,5,0,1,0,3,1.33
10032324,2025,12,2025-12,1,4,0,1,0,0,0,0,1,4,4.0
10032348,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10032348,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10032365,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10032372,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10032372,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10032372,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10032379,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10032400,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10032400,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10032400,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10032400,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10032401,2026,1,2026-01,3,7,0,3,0,0,2,1,0,3,2.33
10032403,2025,12,2025-12,3,11,1,2,0,1,0,0,2,6,3.67
10032423,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10032423,2026,3,2026-03,1,6,0,1,0,0,0,0,1,6,6.0
10032429,2026,1,2026-01,1,7,0,1,0,0,0,0,1,7,7.0
10032429,2026,2,2026-02,1,7,0,1,0,0,0,0,1,7,7.0
10032434,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10032437,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10032437,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10032452,2025,12,2025-12,12,12,12,0,0,12,0,0,0,1,1.0
10032452,2026,1,2026-01,9,9,9,0,0,9,0,0,0,1,1.0
10032452,2026,2,2026-02,6,6,6,0,0,6,0,0,0,1,1.0
10032452,2026,3,2026-03,6,6,6,0,0,6,0,0,0,1,1.0
10032453,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10032453,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10032453,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10032466,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10032466,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10032466,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10032495,2025,12,2025-12,1,11,0,1,0,0,0,0,1,11,11.0
10032517,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10032517,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10032544,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10032544,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10032554,2025,12,2025-12,1,7,0,1,0,0,0,0,1,7,7.0
10032571,2026,2,2026-02,1,15,0,1,0,0,0,0,1,15,15.0
10032588,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10032588,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10032592,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10032592,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10032592,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10032604,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10032604,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10032628,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10032631,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10032665,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10032695,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10032698,2025,12,2025-12,4,4,4,0,0,4,0,0,0,1,1.0
10032698,2026,1,2026-01,4,4,4,0,0,4,0,0,0,1,1.0
10032698,2026,2,2026-02,4,4,4,0,0,4,0,0,0,1,1.0
10032698,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10032727,2025,12,2025-12,3,14,1,2,0,1,0,1,1,10,4.67
10032727,2026,2,2026-02,4,26,1,3,0,1,0,1,2,12,6.5
10032743,2025,12,2025-12,3,50,0,3,0,0,0,0,3,18,16.67
10032743,2026,1,2026-01,2,34,0,2,0,0,0,0,2,18,17.0
10032743,2026,2,2026-02,2,34,0,2,0,0,0,0,2,18,17.0
10032743,2026,3,2026-03,1,9,0,1,0,0,0,0,1,9,9.0
10032753,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10032753,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10032753,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10032774,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10032774,2026,2,2026-02,2,12,0,2,0,0,0,0,2,7,6.0
10032783,2026,2,2026-02,4,5,3,1,0,3,1,0,0,2,1.25
10032783,2026,3,2026-03,5,6,4,1,0,4,1,0,0,2,1.2
10032788,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10032788,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10032790,2025,12,2025-12,3,57,0,3,0,0,0,0,3,19,19.0
10032808,2025,12,2025-12,42,44,40,2,0,40,2,0,0,2,1.05
10032808,2026,1,2026-01,27,30,24,3,0,24,3,0,0,2,1.11
10032808,2026,2,2026-02,27,27,27,0,0,27,0,0,0,1,1.0
